./QF_NIA/20170427-VeryMax/ITS/From_T2__n-7.t2__p5145_terminationG_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p9230_safety_0.smt2,sat,52.40,sat,10.85,,
./QF_NIA/20210219-Dartagnan/ConcurrencySafety-Main/singleton_with-uninit-problems-O0.smt2,unsat,3.39,unsat,43.05,,
./QF_NIA/20170427-VeryMax/CInteger/Stroeder_15__Gauss.c__p23055_terminationG_0.smt2,unsat,3.00,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__n-6.t2_fixed__p4794_edge_closing_0.smt2,sat,46.17,sat,0.42,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__term_unfeasibility_12_0.smt2,unsat,8.19,unsat,10.30,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juLinkedListCreateAddAllAt.jar-obl-17__p8240_safety_0.smt2,sat,4.79,sat,3.81,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p31966_safety_0.smt2,unsat,0.21,unsat,0.37,,
./QF_NIA/AProVE/aproveSMT6322351010201522079.smt2,sat,0.03,sat,0.04,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__db2.t2_fixed__terminationS_9_0.smt2,unsat,25.74,unsat,81.61,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__pentagon.t2__p7032_edge_closing_0.smt2,timeout,300.02,timeout,300,,
./QF_NIA/20210219-Dartagnan/ReachSafety-Loops/ps4-ll_valuebound100-O0.smt2,unsat,3.37,unsat,3.47,,
./QF_NIA/AProVE/aproveSMT4589478066325636629.smt2,sat,0.38,sat,0.38,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__Prim_4.t2__p7985_terminationG_0.smt2,sat,1.67,sat,45.15,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__Velroyen08-ex08.jar-obl-8__terminationS_1_0.smt2,unsat,8.53,timeout,300,,
./QF_NIA/AProVE/aproveSMT1345515375530754027.smt2,sat,0.91,timeout,300,,
./QF_NIA/20170427-VeryMax/ITS/From_AProVE_2014__juHashMapCreateContainsValue.jar-obl-11__p32220_safety_0.smt2,sat,27.10,timeout,300,,
./QF_NIA/20170427-VeryMax/SAT14/1282.smt2,sat,0.04,sat,3.87,,
./QF_NIA/20170427-VeryMax/ITS/From_T2__ex36.t2__p30602_safety_0.smt2,sat,3.23,sat,45.79,,
